timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,label
1419,-1,-0.614960667,-1.103791447,0,0.991811379,-1,-1,-0.892857143,-0.814429406,1.000005473,-1,0.936842105,-0.644305772,0,0,0,-0.979896014,-0.10345086,-1,0,0.9995,0,0.898941748,-1,-1,-0.99909638,-1,
1420,-1,-0.614960667,-1.098454204,0,0.993223211,-1,-1,-0.5,-0.814429406,1.000005473,-1,0.936320139,-0.639625585,0,0,0,-0.9792798,-0.885046274,-1,0,0.999425926,0,0.728159659,-1,-1,-0.99909638,-0.913043478,
1421,-1,-0.616326723,-1.093138056,0,0.992376112,-1,-1,-0.892857143,-0.814429406,1.000005473,-1,0.936320139,-0.633385335,0,0,0,-0.979202773,-0.88407209,-1,0,0.999481481,0,0.732926558,0.94169366,-1,-0.99909638,-0.782608696,
1422,-1,-0.617633897,-1.093138056,0,0.993505577,-1,-1,-0.892857143,-0.814429406,1.000005473,-1,0.935972162,-0.631825273,0,0,0,-0.978663586,-0.883697403,-1,0,0.999537037,0,0.732036737,0.94169366,-1,-0.99909638,-1,
1423,-1,-0.619047058,-1.082505762,0,0.994352675,-1,-1,-0.607142857,-0.814429406,0.614899183,-1,0.936668117,-0.619344774,0,0,0,-0.978586559,-0.881524223,-1,0,0.999425926,0,0.731274033,0.94169366,-1,-0.99909638,-0.913043478,
1424,-1,-0.619047058,-1.077179067,0,0.992093746,-1,-1,-0.357142857,-0.814429406,0.157015566,-1,0.936842105,-0.613104524,0,0,0,-0.977816291,-0.968151673,-1,0,0.999555556,0,0.738138367,-1,-1,-0.99909638,-0.782608696,
1425,-1,-0.621861604,-1.071862919,0,0.992093746,-1,-1,-0.714285714,-0.814429406,-0.219694814,-1,0.936494128,-0.611544462,0,0,0,-0.952320431,-0.908351755,-1,0,0.999555556,0,0.733244351,-1,-1,-0.99909638,-0.913043478,
1426,-1,-0.623286542,-1.06655732,0,0.994352675,-1,-1,-0.892857143,-0.814429406,-0.219727653,-1,0.936320139,-0.60374415,0,0,0,-0.951242057,-0.907752257,-1,0,0.999555556,0,0.733689262,0.939842665,-1,-0.99909638,-0.913043478,
1427,-1,-0.624829243,-1.061241173,0,0.994070309,-1,-1,-0.892857143,-0.814429406,-0.219902796,-1,0.938755981,-0.594383775,0,0,0,-0.950702869,-0.904754768,-1,0,0.999388889,0,0.732290971,0.938917168,-1,-0.99909638,-0.913043478,
1428,-1,-0.626254181,-1.055935573,0,0.992376112,-1,-1,-0.892857143,-0.814429406,-0.077051908,-1,0.936842105,-0.577223089,0,0,0,-0.945619103,-0.904230207,-1,0,0.999425926,0,0.727905425,-1,-1,-0.99909638,-0.782608696,
1429,-1,-0.627808658,-1.055935573,0,0.990399548,-1,-1,-0.892857143,-0.814429406,0.251641964,-1,0.936842105,-0.574102964,0,0,0,-0.945079915,-0.903031211,-1,0,0.999388889,0,0.729685067,-1,-1,-0.99909638,-0.956521739,
1430,-1,-0.629374912,-1.050629974,0,0.995199774,-1,-1,-0.785714286,-0.814429406,0.521515205,-1,0.937190083,-0.569422777,0,0,0,-0.944386674,-0.902581588,-1,0,0.999425926,0,0.894810436,0.937991671,-1,-0.99909638,-0.956521739,
1431,-1,-0.629374912,-1.045292731,0,0.993505577,-1,-1,-0.428571429,-0.814429406,0.108462684,-1,0.935102218,-0.563182527,0,0,0,-0.943693433,-0.90198209,-1,0,0.999537037,0,0.916420377,0.937066173,-1,-0.99909638,-0.782608696,
1432,-1,-0.630917613,-1.039987132,0,0.993787943,-1,-1,-0.5,-0.814429406,-0.496086652,-1,0.934232275,-0.550702028,0,0,0,-0.943154246,-0.901307655,-1,0,0.999481481,0,0.922712683,0.934289681,-1,-0.99909638,-0.913043478,
1433,-1,-0.632589854,-1.039987132,0,0.993505577,-1,-1,-0.892857143,-0.814429406,-1.236355277,-1,0.934406264,-0.544461778,0,0,0,-0.941690738,-0.898609914,-1,0,0.9995,0,0.938475228,0.933364183,-1,-0.99909638,-0.826086957,
1434,-1,-0.634167884,-1.029375933,0,0.992658478,-1,-1,-0.892857143,-0.814429406,-1.315541739,-1,0.934754241,-0.538221529,0,0,0,-0.94115155,-0.895387613,-1,0,0.999518519,0,0.924555884,-1,-1,-0.99909638,-0.826086957,
1435,-1,-0.634167884,-1.024154717,0,0.994635042,-1,-1,-0.785714286,-0.814429406,-1.234833724,-1,0.93492823,-0.530421217,0,0,0,-0.935605623,-0.894937989,-1,0,0.999518519,0,0.925000794,-1,-1,-0.99909638,-0.956521739,
1436,-1,-0.637547694,-1.018849117,0,0.992376112,-1,-1,-0.892857143,-0.814429406,-1.307134882,-1,0.933884298,-0.52574103,0,0,0,-0.930752937,-0.893738994,-1,0,0.99937037,0,0.929132107,0.932438686,-1,-0.99909638,-0.913043478,
1437,-1,-0.639255264,-1.013554066,0,0.994635042,-1,-1,-0.892857143,-0.814429406,-1.207341769,-1,0.93353632,-0.521060842,0,0,0,-0.930213749,-0.893139496,-1,0,0.999462963,0,0.928305844,0.931513188,-1,-0.99909638,-0.782608696,
1438,-1,-0.641068821,-0.748727658,0,0.995199774,-1,-1,-0.892857143,-0.814429406,-1.378434442,-1,0.934406264,-0.516380655,0,0,0,-0.926901598,-0.892614935,-1,0,0.999518519,0,0.926843995,0.930587691,-1,-0.99909638,-0.956521739,
1439,-1,-0.642788167,-0.748727658,0,0.993223211,-1,-1,-0.892857143,-0.814429406,-0.219908269,-1,0.934580252,-0.510140406,0,0,0,-0.926362411,-0.886320207,-1,0,0.999407407,0,0.923284711,0.928736696,-1,-0.99909638,-1,
1440,-1,1,-0.748727658,0,0.994352675,-1,-1,-0.821428571,-1.007718777,0.287256168,-1,0.933884298,-0.497659906,0,0,0,-0.925207009,-0.885495897,-1,0,0.999537037,0,0.9463565,0.927811199,-1,-0.99909638,-0.782608696,
1441,-1,1,-0.748727658,0,0.994352675,-1,-1,-0.892857143,-1.173184865,0.521515205,-1,0.934232275,-0.492979719,0,0,0,-0.91758136,-0.884896399,-1,0,0.999592593,0,0.947119204,-1,-1,-0.99909638,-0.913043478,
1442,-1,1,-0.748727658,0,0.993223211,-1,-1,-0.892857143,-1.214612146,0.003869562,-0.910136198,0.933710309,-0.488299532,0,0,0,-0.916348931,-0.884296901,-1,0,0.999388889,0,0.960275845,-1,-1,-0.99909638,-1,
1443,-1,1,-0.748727658,0,0.995199774,-1,-1,0.035714286,-1.215618141,-0.717478162,-0.729798324,0.934232275,-0.483619345,0,0,0,-0.913344887,-0.884221964,-1,0,0.999537037,0,0.965042743,0.926885701,-1,-0.99909638,-0.826086957,
1444,-1,1,-0.748727658,0,0.992658478,-1,-1,-0.892857143,-1.18739492,-1.074736738,-0.505036508,0.936320139,-0.482059282,0,0,0,-0.911573272,-0.883922215,-1,0,0.999518519,0,0.954619125,0.925034706,-1,-0.99909638,-0.913043478,
1445,-1,1,-0.748727658,0,0.994352675,-1,-1,-0.892857143,-0.934601132,-1.21769709,-0.242868835,0.934058286,-0.475819033,0,0,0,-0.909801656,-0.883322717,-1,0,0.999444444,0,0.947627673,0.924109209,-1,-0.99909638,-1,
1446,-1,1,-0.748727658,0,0.993223211,-1,-1,-0.785714286,-0.136902922,-1.21326926,0.149282396,0.933884298,-0.472698908,0,0,0,-0.907259773,-0.882048784,-1,0,0.999555556,0,0.96002161,0.924109209,-1,-0.99909638,-1,
1447,-1,1,-0.748727658,0,0.994070309,0,-1,-0.892857143,-0.049922858,-1.269090571,0.88044126,0.93353632,-0.468018721,0,0,0,-0.896707106,-0.880774851,-1,0,0.999462963,0,0.959830934,0.924109209,-1,-0.99909638,-0.695652174,
1448,-1,1,-0.748727658,0,0.994917408,0,-1,-0.892857143,-0.215382793,-1.21711693,0.881525384,0.933710309,-0.453978159,0,0,0,-0.895243597,-0.879650792,-1,0,0.999444444,0,0.960212286,0.924109209,-1,-0.99909638,-1,
1449,-1,1,-0.748727658,0,0.99548214,0,-1,-0.857142857,-1.012751825,-1.215173939,0.639787339,0.933710309,-0.450858034,0,0,0,-0.888696322,-0.879126232,-1,0,0.999481481,0,0.95862332,0.924109209,-1,-0.99909638,-1,
1450,-1,1,-0.748727658,0,0.994352675,0,-1,-0.892857143,-1.2005313,-1.212716466,-0.812740966,0.933884298,-0.998439938,0,0,0,-0.883227422,-0.878526734,-1,0,0.999518519,0,0.960657196,-1,-1,-0.99909638,-0.739130435,
1451,-1,1,-0.748727658,0,0.992093746,0,-1,-0.892857143,-1.200657434,-1.190539002,-0.814101506,0.933884298,-0.987519501,0,0,0,-0.881917966,-0.877852299,-1,0,0.999462963,0,0.957479264,-1,0,-0.99909638,-1,
1452,-1,1,-0.748727658,0,0.993223211,0,-1,-0.892857143,-1.194972181,-1.355392211,-0.814525104,0.933884298,-0.982839314,0,0,0,-0.875755825,-0.876353554,-1,0,0.999407407,0,0.956017415,0.923183711,0,-0.99909638,-1,
1453,-1,1,-0.883930785,0,0.992376112,0,-1,-0.964285714,-1.19113279,-1.353427327,-0.814916393,0.933362331,-0.978159126,0,0,0,-0.875216638,-0.875754056,-1,0,0.999407407,0,0.995233101,0.922258214,0,-0.99909638,-0.869565217,
1454,-1,1,-1.198954702,0,0.992093746,0,-1,-0.964285714,-1.17986073,-1.382189067,-0.814772801,0.932492388,-0.973478939,0,0,0,-0.86897747,-0.875154558,-1,0,0.999444444,0,0.9445133,0.921332716,0,-0.99909638,-1,
1455,-1,0.535894296,-1.193522528,0,0.994635042,0,-1,-0.964285714,-1.208360829,-1.3632408,-0.813081999,0.928490648,-0.971918877,0,0,0,-0.863508569,-0.872981378,-1,0,0.999592593,0,0.95061493,-1,0,-0.99909638,-0.956521739,
1456,-1,-0.596389373,-1.188111449,0,0.993505577,0,-1,-0.892857143,-1.204496826,-1.190670359,0.414889111,0.926402784,-0.968798752,0,0,0,-0.861659927,-0.872681629,-1,0,0.999555556,0,0.926335526,-1,0,-0.99909638,-0.869565217,
1457,-1,-0.597284375,-1.182763658,0,0.993223211,0,-1,-0.607142857,-1.187219564,-0.498533179,0.559221154,0.926402784,-0.962558502,0,0,0,-0.856114,-0.871707445,-1,0,0.999574074,0,0.921949979,0.919481721,0,-0.99909638,-1,
1458,-1,-0.598285364,-1.177342032,0,0.992376112,0,-1,-0.75,-1.179639226,-0.039686275,0.637364215,0.926228795,-0.950078003,0,0,0,-0.851877527,-0.868784893,-1,0,0.999574074,0,0.924047415,0.919481721,0,-0.99909638,-1,
1459,-1,-0.599262801,-1.171994241,0,0.992658478,0,-1,-0.785714286,-1.108687393,0.493300786,0.715679588,0.925358852,-0.946957878,0,0,0,-0.849104564,-0.85716962,-1,0,0.99937037,0,0.920933041,0.919481721,0,-0.99909638,-0.913043478,
1460,-1,-0.600240237,-1.166551519,0,0.993505577,0,-1,-0.285714286,-0.312053628,0.521515205,0.54986969,0.924836886,-1,0,0,0,-0.844328904,-0.856570123,-1,0,0.999462963,0,0.750913656,0.919481721,0,-0.99909638,-1,
1461,-1,-0.601370766,-1.166551519,0,0.991529013,0,-1,-0.75,-0.049922858,0.521509731,0.335733722,0.92692475,-0.998439938,0,0,0,-0.842942422,-0.852973135,-1,0,0.999425926,0,0.754155147,-1,0,-0.99909638,-0.782608696,
1462,-1,-0.602371756,-1.161235371,0,0.993787943,0,-1,-0.75,-0.04994747,0.521526151,0.190281657,0.907438017,-0.987519501,0,0,0,-0.838089736,-0.850725018,-1,0,0.999574074,0,0.936441351,-1,0,-0.99909638,-1,
1463,-1,-0.602371756,-1.155824293,0,0.993223211,0,-1,-0.25,-0.04994747,0.521526151,0.059174486,0.907090039,-0.982839314,0,0,0,-0.833776237,-0.848401963,-1,0,0.999537037,0,0.936695586,0.917630727,0,-0.99909638,-1,
1464,-1,-0.603525837,-1.150476502,0,0.993505577,0,-1,-0.571428571,-0.60323518,0.521526151,-0.209555366,0.906568073,-0.940717629,0,0,0,-0.831850568,-0.845704223,-1,0,0.999407407,0,0.935615089,0.916705229,0,-0.99909638,-0.782608696,
1465,-1,-0.604632814,-1.150476502,0,0.993787943,0,-1,-0.857142857,-0.999978465,0.521526151,-0.471712269,0.906394084,-0.936037441,0,0,0,-0.831311381,-0.843980666,-1,0,0.999425926,0,0.942034512,0.916705229,0,-0.99909638,-1,
1466,-1,-0.605763343,-1.13972818,0,0.992940844,0,-1,-0.785714286,-1.424178938,0.521526151,-0.729748067,0.904132231,-0.931357254,0,0,0,-0.829385712,-0.843680917,-1,0,0.999444444,0,0.777926081,0.916705229,0,-0.99909638,-1,
1467,-1,-0.605763343,-1.134412033,0,0.99548214,0,-1,-0.607142857,-1.142568178,0.521526151,-0.729748067,0.904132231,-0.926677067,0,0,0,-0.828307337,-0.843006482,-1,0,0.999518519,0,0.779578606,-1,0,-0.99909638,-0.826086957,
1468,-1,-0.608024401,-1.129000955,0,0.993505577,-1,-1,-0.785714286,-1.000052299,0.521526151,-0.86966105,0.906220096,-0.925117005,0,0,0,-0.826535721,-0.841732549,-1,0,0.999611111,0,0.758286459,-1,0,-0.99909638,-1,
1469,-1,-0.609272693,-1.123653164,0,0.994635042,-1,-1,-0.892857143,-0.957302151,0.521526151,-1,0.904480209,-0.920436817,0,0,0,-0.823916811,-0.841133051,-1,0,0.999574074,0,0.762862682,0.914854234,0,-0.99909638,-1,
1470,-1,-0.610426775,-1.118337016,0,0.993787943,-1,-1,-0.607142857,-0.172469593,0.521526151,-1,0.903958243,-0.918876755,0,0,0,-0.822838436,-0.84060849,-1,0,0.999462963,0,0.761464391,0.914854234,0,-0.99909638,-0.782608696,
1471,-1,-0.61169862,-1.112925938,0,0.992376112,-1,-1,-0.535714286,-0.40713087,0.521526151,-1,0.903610265,-0.918876755,0,0,0,-0.821143847,-0.840008992,-1,0,0.999555556,0,0.756125465,0.914854234,0,-0.99909638,-0.52173913,
1472,-1,-0.612970465,-1.112925938,0,0.992376112,-1,-1,-0.321428571,-1.000003076,0.521526151,-1,0.903088299,-0.918876755,0,0,0,-0.818910071,-0.839334557,-1,0,0.999555556,0,0.935424413,-1,0,-0.99909638,-0.652173913,
1473,-1,-0.61424231,-1.107599243,0,0.991529013,-1,-1,-0.464285714,-0.618374319,0.521526151,-1,0.90430622,-0.909516381,0,0,0,-0.817831697,-0.838585185,-1,0,0.999518519,0,0.923920297,-1,0,-0.99909638,-1,
1474,-1,-0.61424231,-1.102272547,0,0.993505577,-1,-1,-0.571428571,-0.04564046,0.521526151,-1,0.902914311,-0.906396256,0,0,0,-0.816060081,-0.83791075,-1,0,0.999537037,0,0.9228398,0.913928737,0,-0.99909638,-1,
1475,-1,-0.615502379,-1.096945852,0,0.991529013,-1,-1,0.642857143,-0.04564046,0.521526151,-1,0.903436277,-1,0,0,0,-0.813903331,-0.837236315,-1,0,0.999333333,0,0.926907554,0.913003239,0,-0.99909638,-1,
1476,-1,-0.61691554,-1.096945852,0,0.994352675,-1,-1,0.928571429,-0.009464654,0.521526151,-1,0.919443236,-0.998439938,0,0,0,-0.812285769,-0.836711754,-1,0,0.999444444,0,0.928750755,0.912077742,0,-0.99909638,-1,
1477,-1,-0.618316925,-1.08630301,0,0.994070309,-1,-1,0.928571429,0.16643978,0.521526151,-1,0.919617225,-0.985959438,0,0,0,-0.811207395,-0.834763386,-1,0,0.999537037,0,0.931865129,0.910226747,0,-0.99909638,-1,
1478,-1,-0.618316925,-1.08099741,0,0.992940844,-1,-1,0.892857143,0.166436703,0.521526151,-1,0.920661157,-0.984399376,0,0,0,-0.809050645,-0.832964892,-1,0,0.999648148,0,0.934915944,0.909301249,0,-0.99909638,0.347826087,
1479,-1,-0.621025484,-1.075691811,0,0.991529013,-1,-1,-0.892857143,0.166436703,0.521526151,-1,0.920487168,-0.984399376,0,0,0,-0.807202003,-0.832440331,-1,0,0.999518519,0,0.929704134,0.908375752,0,-0.99909638,0.695652174,
1480,-1,-0.622544632,-1.070270185,0,0.992376112,-1,-1,-0.892857143,0.166436703,0.521526151,-1,0.920139191,-0.984399376,0,0,0,-0.8048912,-0.830866649,-1,0,0.999388889,0,0.93275495,0.907450255,0,-0.99909638,0.608695652,
1481,-1,-0.623993123,-0.748748754,0,0.992376112,-1,-1,-0.892857143,0.166436703,0.521526151,-1,0.920835146,-0.984399376,0,0,0,-0.80273445,-0.8305669,-1,0,0.999592593,0,0.932373598,0.906524757,0,-0.99909638,0.739130435,
1482,-1,-0.625406284,-0.748748754,0,0.991529013,-1,-1,-0.892857143,0.166436703,0.521526151,-1,0.921009134,-0.979719189,0,0,0,-0.80011554,-0.829892465,-1,0,0.999555556,0,0.931293101,0.90559926,0,-0.99909638,0.739130435,
1483,-1,0.999964671,-0.748748754,0,0.993505577,-1,-1,-0.964285714,0.166436703,0.521526151,-1,0.926402784,-0.976599064,0,0,0,-0.79749663,-0.828768406,-1,0,0.999592593,0,0.949852226,0.904673762,0,-0.99909638,0.695652174,
1484,-1,0.999964671,-0.748748754,0,0.991529013,-1,-1,-0.964285714,0.166436703,0.521526151,-1,0.92692475,-0.970358814,0,0,0,-0.793491238,-0.820075687,-1,0,0.999407407,0,0.948517495,0.909301249,0,-0.99909638,1.086956522,
1485,-1,0.999964671,-0.748748754,0,0.992658478,-1,-1,-0.964285714,0.166436703,0.521526151,-1,0.929012614,-0.964118565,0,0,0,-0.792412863,-0.81617895,-1,0,0.999425926,0,0.94730988,0.990745025,0,-0.99909638,-1,
1486,-1,0.999964671,-0.748748754,0,0.993223211,-1,-1,-0.964285714,0.166436703,0.521526151,-1,0.930578512,-0.959438378,0,0,0,-0.790641248,-0.80613736,-1,0,0.999444444,0,0.94826326,1.000925497,0,-0.99909638,-1,
1487,-1,0.999964671,-0.748748754,0,0.992940844,-1,-1,-0.964285714,0.166436703,0.521526151,-1,0.928490648,-0.95475819,0,0,0,-0.787945311,-0.799168197,-1,0,0.999462963,0,0.960911431,1.022211939,0,-0.99909638,-1,
1488,-1,0.999964671,-0.748748754,0,0.993787943,0,-1,-0.964285714,0.166436703,0.521526151,-1,0.963288386,-0.948517941,0,0,0,-0.787406124,-0.79257372,-1,0,0.999462963,0,0.959004672,1.040721888,0,-0.99909638,-1,
1489,-1,0.999964671,-0.748748754,0,0.993223211,0,-1,-0.964285714,0.166436703,0.105156862,-1,0.96415833,-0.940717629,0,0,0,-0.786866936,-0.780433887,-1,0,0.999518519,0,0.963135984,1.067561314,0,-0.99909638,-1,
1490,-1,0.999964671,-0.748748754,0,0.992376112,0,-1,-0.964285714,0.166436703,-0.44842043,-1,0.963636364,-0.936037441,0,0,0,-0.786327749,-0.775338154,-1,0,0.999611111,0,0.961483459,1.075890791,0,-0.99909638,-1,
1491,-1,0.999964671,-0.748748754,0,0.991811379,0,-1,-0.964285714,0.166436703,-1.263973116,-1,0.962418443,-0.932917317,0,0,0,-0.785788562,-0.765071752,-1,0,0.999444444,0,0.960085169,1.085145766,0,-0.99909638,-1,
1492,-1,0.999964671,-0.748748754,0,0.993787943,0,-1,-0.892857143,0.166436703,-1.257279375,-1,0.96276642,-0.926677067,0,0,0,-0.784248026,-0.68803627,-1,0,0.999481481,0,0.958051292,1.089773253,0,-0.99909638,-1,
1493,-1,0.999964671,-0.748748754,0,0.993787943,0,-1,-0.892857143,0.166436703,-1.050698382,-1,0.959634624,-0.918876755,0,0,0,-0.783169651,-0.681891416,-1,0,0.9995,0,0.959258906,1.1092087,0,-0.99909638,-1,
1494,-1,0.999964671,-0.748748754,0,0.993787943,-1,-1,-0.928571429,0.166436703,-0.070593515,-1,0.955980861,-0.912636505,0,0,0,-0.781398036,-0.680992169,-1,0,0.999555556,0,0.957161471,1.118463674,0,-0.99909638,-1,
1495,-1,0.999964671,-0.748748754,0,0.992658478,0,-1,-0.928571429,0.166436703,0.4626891,-1,0.959112658,-0.865834633,0,0,0,-0.780242634,-0.648019783,-1,0,0.999407407,0,0.959894493,-1,0,-0.99909638,-1,
1496,-1,0.999964671,-0.748748754,0,0.993505577,0,-1,-0.928571429,0.166436703,0.521515205,-1,0.959112658,-0.853354134,0,0,0,-0.779087233,-0.575705347,-1,0,0.999537037,0,0.961547018,1.116612679,0,-0.99909638,-1,
1497,-1,0.999964671,-1.200979901,0,0.991811379,0,-1,-0.928571429,0.166436703,0.411525494,-1,0.997216181,-0.851794072,0,0,0,-0.778548045,-0.474240324,-1,0,0.9995,0,0.957860616,1.115687182,0,-0.99909638,-1,
1498,-1,0.999964671,-1.195568822,0,0.992093746,0,-1,-0.928571429,0.166436703,-0.121373996,-1,0.999652023,-1,0,0,0,-0.778471019,-0.399378021,-1,0,0.999388889,0,0.960275845,1.118463674,0,-0.99909638,-1,
1499,-1,-0.596248057,-1.190231579,0,0.993787943,0,-1,0.964285714,0.166436703,-0.996677759,-1,0.986080905,-0.987519501,0,0,0,-0.777931831,-0.370377309,-1,0,0.999462963,0,0.95906823,1.121240167,0,-0.99909638,-1,
1500,-1,-0.597154835,-1.184809953,0,0.993787943,0,-1,-0.964285714,-0.202652503,-1.074709372,-1,0.997042192,-0.982839314,0,0,0,-0.777854805,-0.359961033,-1,0,0.999537037,0,0.936441351,1.121240167,0,-0.99909638,-0.826086957,
1501,-1,-0.598132272,-1.17947271,0,0.994070309,-1,-1,-0.464285714,-0.940111029,-1.217686144,-1,0.993214441,-0.978159126,0,0,0,-0.765838629,-0.352916932,-1,0,0.999518519,0,0.93980996,-1,0,-0.99909638,-1,
1502,-1,-0.599121485,-1.174051084,0,0.991246647,-1,-1,0.214285714,-1.358063261,-1.21326926,-1,0.989908656,-0.976599064,0,0,0,-0.764991334,-0.349469819,-1,0,0.999611111,0,0.943369244,1.119389172,0,-0.99909638,-1,
1503,-1,-0.600110698,-1.168724388,0,0.993223211,-1,-1,1,-1.223989122,-1.269013946,-1,0.980687255,-0.971918877,0,0,0,-0.764298094,-0.347146765,-1,0,0.999425926,0,0.943496361,1.118463674,0,-0.99909638,-1,
1504,-1,-0.60122945,-1.163292214,0,0.994352675,-1,-1,0.964285714,-1.235421156,-1.217078617,-1,0.979991301,-0.965678627,0,0,0,-0.763835933,-0.339727978,-1,0,0.999388889,0,0.941970954,1.117538177,0,-0.99909638,-0.956521739,
1505,-1,-0.602230439,-1.157954971,0,0.993505577,-1,-1,-0.357142857,-1.23009277,-1.212661733,-1,0.988168769,-0.962558502,0,0,0,-0.762141344,-0.324290906,-1,0,0.9995,0,0.9915467,1.115687182,0,-0.99909638,-1,
1506,-1,-0.603349192,-1.152533345,0,0.993505577,-1,-1,-0.857142857,-1.235208882,-1.092015675,-1,0.989734667,-0.956318253,0,0,0,-0.760677836,-0.312750571,-1,0,0.9995,0,0.926907554,1.113836187,0,-0.99909638,-1,
1507,-1,-0.604467945,-1.152533345,0,0.992658478,-1,-1,-0.964285714,-1.231643293,-0.853301443,-1,0.968508047,-0.943837754,0,0,0,-0.758598113,-0.307280153,-1,0,0.999388889,0,0.924110973,1.112910689,0,-0.99909638,-1,
1508,-1,-0.605574921,-1.147196101,0,0.993505577,-1,-1,-0.857142857,-1.227705456,-0.18649977,-1,0.96676816,-0.942277691,0,0,0,-0.757596765,-0.288171157,-1,0,0.999425926,0,0.92334827,1.111985192,0,-0.99909638,-1,
1509,-1,-0.605574921,-1.141890502,0,0.992940844,-1,-1,-0.928571429,-1.207597873,0.345611577,-1,0.966594171,-0.940717629,0,0,0,-0.757057578,-0.274008018,-1,0,0.999574074,0,0.756633934,1.111059695,0,-0.99909638,-1,
1510,-1,-0.606729003,-1.136437232,0,0.994917408,-1,-1,-0.964285714,-1.207597873,0.521515205,-1,0.965550239,-0.925117005,0,0,0,-0.744579241,-0.264640863,-1,0,0.999388889,0,0.758604252,1.110134197,0,-0.99909638,-0.608695652,
1511,-1,-0.607883084,-1.131121085,0,0.993787943,-1,-1,-0.964285714,-1.209074562,0.383644942,-1,0.951457155,-0.909516381,0,0,0,-0.733025226,-0.21285923,-1,0,0.999611111,0,0.76292624,1.1092087,0,-0.99909638,0.782608696,
1512,-1,-0.609013613,-1.125815485,0,0.992658478,-1,-1,-0.964285714,-1.206933363,0.055049587,-0.729798324,0.952327099,-0.906396256,0,0,0,-0.727402272,-0.212184795,-1,0,0.999518519,0,0.760638129,1.108283202,0,-0.99909638,0.782608696,
1513,-1,-0.610285459,-1.120383311,0,0.994917408,-1,-1,-0.857142857,-1.20897304,-0.219902796,-0.638897066,0.985732927,-0.903276131,0,0,0,-0.726092817,-0.211585297,-1,0,0.9995,0,0.761591509,1.107357705,0,-0.99909638,0.652173913,
1514,-1,-0.611521975,-1.11503552,0,0.992376112,-1,-1,0.964285714,-1.18709343,-0.071430917,-0.376704264,0.98677686,-0.890795632,0,0,0,-0.72555363,-0.208887557,-1,0,0.999444444,0,0.763688944,1.106432207,0,-0.99909638,0.739130435,
1515,-1,-0.61279382,-1.109719373,0,0.994917408,-1,-1,0.964285714,-1.477192076,0.035718195,-0.114511462,0.987472814,-0.88299532,0,0,0,-0.725014443,-0.205590318,-1,0,0.999574074,0,0.765023676,1.10550671,0,-0.99909638,0.739130435,
1516,-1,-0.614077441,-1.104424321,0,0.992658478,-1,-1,0.821428571,-1.477216687,-0.813232042,0.358249033,0.987298826,-0.881435257,0,0,0,-0.722549586,-0.198845967,-1,0,0.9995,0,0.763053357,1.104581212,0,-0.99909638,1.043478261,
1517,-1,-0.615372839,-1.098960503,0,0.994352675,-1,-1,1,-1.477216687,-0.249157125,0.36657381,0.987298826,-0.873634945,0,0,0,-0.721933372,-0.194199858,-1,0,0.9995,0,0.656910414,1.103655715,0,-0.99909638,-1,
1518,-1,-0.616656461,-1.098960503,0,0.992093746,-1,-1,-0.928571429,-1.224013733,0.035729142,0.559992964,0.987298826,-0.853354134,0,0,0,-0.721394184,-0.193450485,-1,0,0.99962963,0,0.659007849,1.10180472,0,-0.99909638,-1,
1519,-1,-0.618057845,-1.093676,0,0.994352675,-1,-1,-0.928571429,-1.236860928,0.024273704,0.567711063,0.989038712,-0.842433697,0,0,0,-0.697901021,-0.192401364,-1,0,0.999518519,0,0.86029809,1.100879223,0,-0.99909638,-1,
